"t","SystemCodeNumber","occ_max","occ_min","avg_occ","cap","price","time","diff"
"2016-11-14T00:00:00.000000000","Others-CCCPS8","718","368","562.2777777777778","1322","11.701294335182384","1752072889686","1"
"2016-11-14T00:00:00.000000000","Broad Street","176","48","97.83333333333333","690","10.567149758454105","1752072889686","1"
"2016-11-14T00:00:00.000000000","Others-CCCPS98","696","453","573.6666666666666","3103","10.739499409173918","1752072889686","1"
"2016-11-14T00:00:00.000000000","BHMBCCTHL01","345","90","252.88888888888889","387","12.613838644846396","1752072889686","1"
"2016-11-14T00:00:00.000000000","BHMNCPHST01","346","96","230.83333333333334","1200","10.769444444444444","1752072889686","1"
"2016-11-14T00:00:00.000000000","Others-CCCPS202","694","408","579.4444444444445","2937","10.78916505882798","1752072889686","1"
"2016-11-14T00:00:00.000000000","Others-CCCPS105a","1060","538","818.9444444444445","2009","11.630551407554892","1752072889686","1"
"2016-11-14T00:00:00.000000000","Others-CCCPS135a","1193","572","897.6666666666666","3883","10.924714567774057","1752072889686","1"
"2016-11-14T00:00:00.000000000","BHMNCPNST01","270","188","228.94444444444446","485","11.888201603665522","1752072889686","1"
"2016-11-14T00:00:00.000000000","Others-CCCPS119a","483","103","341.1666666666667","2803","10.486859317398025","1752072889686","1"
"2016-11-14T00:00:00.000000000","Shopping","652","291","481.1111111111111","1920","11.002314814814815","1752072889686","1"
"2016-11-14T00:00:00.000000000","BHMBCCMKT01","233","23","122.33333333333333","577","10.848064702484113","1752072889686","1"
"2016-11-14T00:00:00.000000000","BHMEURBRD01","171","31","86.77777777777777","470","10.738534278959811","1752072889686","1"
"2016-11-14T00:00:00.000000000","BHMMBMMBX01","351","170","256.6666666666667","687","11.494420184376516","1752072889686","1"
"2016-11-15T00:00:00.000000000","Others-CCCPS8","680","282","538.2777777777778","1322","11.628677088586317","1752072892458","1"
"2016-11-15T00:00:00.000000000","BHMEURBRD01","433","114","354.22222222222223","470","13.014657210401891","1752072892458","1"
"2016-11-15T00:00:00.000000000","BHMNCPNST01","293","210","263.72222222222223","485","12.175028636884306","1752072892458","1"
"2016-11-15T00:00:00.000000000","Broad Street","636","159","528.7777777777778","690","13.065378421900162","1752072892458","1"
"2016-11-15T00:00:00.000000000","BHMBCCMKT01","163","31","107.77777777777777","577","10.747159637974196","1752072892458","1"
"2016-11-15T00:00:00.000000000","Others-CCCPS119a","547","140","421.44444444444446","2803","10.601419114440876","1752072892458","1"
"2016-11-15T00:00:00.000000000","BHMNCPHST01","771","196","629.8888888888889","1200","12.099629629629629","1752072892458","1"
"2016-11-15T00:00:00.000000000","BHMBCCTHL01","317","67","228.05555555555554","387","12.357163364915303","1752072892458","1"
"2016-11-15T00:00:00.000000000","Others-CCCPS98","1008","453","847.2777777777778","3103","11.09220467647796","1752072892458","1"
"2016-11-15T00:00:00.000000000","BHMMBMMBX01","487","170","390.3333333333333","687","12.272683163512857","1752072892458","1"
"2016-11-15T00:00:00.000000000","Shopping","1460","548","1249.3333333333333","1920","12.602777777777778","1752072892458","1"
"2016-11-15T00:00:00.000000000","Others-CCCPS202","1234","436","1020.0","2937","11.389172625127681","1752072892458","1"
"2016-11-15T00:00:00.000000000","Others-CCCPS105a","1167","452","928.6111111111111","2009","11.848902162491013","1752072892458","1"
"2016-11-15T00:00:00.000000000","Others-CCCPS135a","3262","1090","2789.277777777778","3883","12.873322459724726","1752072892458","1"
"2016-11-16T00:00:00.000000000","Others-CCCPS119a","645","219","539.2222222222222","2803","10.769493003527966","1752072895216","1"
"2016-11-16T00:00:00.000000000","BHMBCCMKT01","248","32","159.38888888888889","577","11.104948969766994","1752072895216","1"
"2016-11-16T00:00:00.000000000","Others-CCCPS105a","1320","581","1090.0","2009","12.170233947237431","1752072895216","1"
"2016-11-16T00:00:00.000000000","Others-CCCPS98","1181","504","988.1666666666666","3103","11.27382103340853","1752072895216","1"
"2016-11-16T00:00:00.000000000","Shopping","1552","573","1323.0","1920","12.75625","1752072895216","1"
"2016-11-16T00:00:00.000000000","Others-CCCPS135a","3429","1154","2902.6666666666665","3883","12.990127907974934","1752072895216","1"
"2016-11-16T00:00:00.000000000","Others-CCCPS8","774","393","656.7222222222222","1322","11.987056648176164","1752072895216","1"
"2016-11-16T00:00:00.000000000","BHMNCPHST01","843","216","686.6111111111111","1200","12.288703703703703","1752072895216","1"
"2016-11-16T00:00:00.000000000","Broad Street","676","171","558.0","690","13.234782608695653","1752072895216","1"
"2016-11-16T00:00:00.000000000","BHMMBMMBX01","550","188","433.27777777777777","687","12.522723596959406","1752072895216","1"
"2016-11-16T00:00:00.000000000","BHMEURBRD01","461","129","378.5","470","13.22127659574468","1752072895216","1"
"2016-11-16T00:00:00.000000000","Others-CCCPS202","1348","550","1150.5555555555557","2937","11.566980668104264","1752072895216","1"
"2016-11-16T00:00:00.000000000","BHMBCCTHL01","345","141","288.3888888888889","387","12.980763709445881","1752072895216","1"
"2016-11-16T00:00:00.000000000","BHMNCPNST01","335","238","304.22222222222223","485","12.509049255441008","1752072895216","1"
"2016-11-17T00:00:00.000000000","Others-CCCPS202","1407","704","1226.888888888889","2937","11.670941625997806","1752072897996","1"
"2016-11-17T00:00:00.000000000","Others-CCCPS98","1244","560","1028.888888888889","3103","11.326315035628603","1752072897996","1"
"2016-11-17T00:00:00.000000000","BHMBCCTHL01","344","186","306.27777777777777","387","13.165661785816825","1752072897996","1"
"2016-11-17T00:00:00.000000000","Others-CCCPS105a","1405","677","1169.4444444444443","2009","12.328411039212433","1752072897996","1"
"2016-11-17T00:00:00.000000000","Broad Street","683","245","577.6111111111111","690","13.348470209339775","1752072897996","1"
"2016-11-17T00:00:00.000000000","Others-CCCPS119a","629","286","539.3888888888889","2803","10.769730843937051","1752072897996","1"
"2016-11-17T00:00:00.000000000","BHMEURBRD01","470","167","395.44444444444446","470","13.36548463356974","1752072897996","1"
"2016-11-17T00:00:00.000000000","Shopping","1561","624","1317.4444444444443","1920","12.744675925925925","1752072897996","1"
"2016-11-17T00:00:00.000000000","Others-CCCPS8","816","490","716.5","1322","12.167927382753405","1752072897996","1"
"2016-11-17T00:00:00.000000000","BHMNCPNST01","382","273","342.3888888888889","485","12.823825887743414","1752072897996","1"
"2016-11-17T00:00:00.000000000","Others-CCCPS135a","3330","1247","2836.722222222222","3883","12.92219646893868","1752072897996","1"
"2016-11-17T00:00:00.000000000","BHMMBMMBX01","591","187","452.94444444444446","687","12.637231117580463","1752072897996","1"
"2016-11-17T00:00:00.000000000","BHMNCPHST01","845","239","682.2222222222222","1200","12.274074074074074","1752072897996","1"
"2016-11-17T00:00:00.000000000","BHMBCCMKT01","187","38","132.05555555555554","577","10.915463123435394","1752072897996","1"
"2016-11-18T00:00:00.000000000","Others-CCCPS98","1263","619","1045.6666666666667","3103","11.347942851004404","1752072900756","1"
"2016-11-18T00:00:00.000000000","Broad Street","665","201","554.2222222222222","690","13.212882447665056","1752072900756","1"
"2016-11-18T00:00:00.000000000","BHMBCCTHL01","400","99","324.3333333333333","387","13.352282515073213","1752072900756","1"
"2016-11-18T00:00:00.000000000","Shopping","1509","640","1288.0","1920","12.683333333333334","1752072900756","1"
"2016-11-18T00:00:00.000000000","Others-CCCPS135a","3357","1336","2872.277777777778","3883","12.95882336108965","1752072900756","1"
"2016-11-18T00:00:00.000000000","BHMNCPNST01","395","268","350.77777777777777","485","12.893012600229095","1752072900756","1"
"2016-11-18T00:00:00.000000000","Others-CCCPS8","906","391","754.5555555555555","1322","12.283072785342075","1752072900756","1"
"2016-11-18T00:00:00.000000000","BHMBCCMKT01","214","34","142.05555555555554","577","10.98478721355671","1752072900756","1"
"2016-11-18T00:00:00.000000000","BHMMBMMBX01","605","252","482.44444444444446","687","12.80899239851205","1752072900756","1"
"2016-11-18T00:00:00.000000000","Others-CCCPS105a","1504","643","1237.0","2009","12.4629168740667","1752072900756","1"
"2016-11-18T00:00:00.000000000","BHMEURBRD01","462","149","382.55555555555554","470","13.255791962174941","1752072900756","1"
"2016-11-18T00:00:00.000000000","Others-CCCPS202","1444","568","1229.388888888889","2937","11.674346460863315","1752072900756","1"
"2016-11-18T00:00:00.000000000","Others-CCCPS119a","667","198","536.7222222222222","2803","10.765925397391683","1752072900756","1"
"2016-11-18T00:00:00.000000000","BHMNCPHST01","816","249","668.6666666666666","1200","12.22888888888889","1752072900756","1"
"2016-11-19T00:00:00.000000000","Others-CCCPS135a","2996","1256","2525.722222222222","3883","12.60182562165565","1752072903536","1"
"2016-11-19T00:00:00.000000000","Others-CCCPS105a","1189","551","980.7222222222222","2009","11.95265748575853","1752072903536","1"
"2016-11-19T00:00:00.000000000","Others-CCCPS98","961","464","810.7222222222222","3103","11.045081820460487","1752072903536","1"
"2016-11-19T00:00:00.000000000","BHMEURBRD01","420","160","352.5","470","13.0","1752072903536","1"
"2016-11-19T00:00:00.000000000","BHMBCCMKT01","217","35","149.77777777777777","577","11.038320816483727","1752072903536","1"
"2016-11-19T00:00:00.000000000","BHMBCCTHL01","396","129","304.5","387","13.147286821705427","1752072903536","1"
"2016-11-19T00:00:00.000000000","BHMNCPHST01","757","219","605.9444444444445","1200","12.019814814814815","1752072903536","1"
"2016-11-19T00:00:00.000000000","Shopping","1385","592","1178.5","1920","12.455208333333333","1752072903536","1"
"2016-11-19T00:00:00.000000000","Others-CCCPS119a","656","197","508.1111111111111","2803","10.725096127165338","1752072903536","1"
"2016-11-19T00:00:00.000000000","BHMNCPNST01","236","172","211.33333333333334","485","11.742955326460482","1752072903536","1"
"2016-11-19T00:00:00.000000000","Others-CCCPS8","721","342","585.0555555555555","1322","11.770213481257354","1752072903536","1"
"2016-11-19T00:00:00.000000000","BHMMBMMBX01","475","209","395.6666666666667","687","12.303736050460941","1752072903536","1"
"2016-11-19T00:00:00.000000000","Others-CCCPS202","1225","538","1022.6666666666666","2937","11.392804448984224","1752072903536","1"
"2016-11-19T00:00:00.000000000","Broad Street","604","222","506.3888888888889","690","12.935587761674718","1752072903536","1"
"2016-11-20T00:00:00.000000000","Others-CCCPS8","1023","276","735.8333333333334","1322","12.226424609178013","1752072906306","1"
"2016-11-20T00:00:00.000000000","Others-CCCPS98","1156","390","795.0555555555555","3103","11.024886310738712","1752072906306","1"
"2016-11-20T00:00:00.000000000","BHMNCPNST01","413","162","287.1666666666667","485","12.368384879725086","1752072906306","1"
"2016-11-20T00:00:00.000000000","Others-CCCPS105a","1578","501","1138.0","2009","12.26580388252862","1752072906306","1"
"2016-11-20T00:00:00.000000000","Others-CCCPS119a","611","110","428.94444444444446","2803","10.612121932849725","1752072906306","1"
"2016-11-20T00:00:00.000000000","BHMBCCTHL01","402","107","323.1111111111111","387","13.339649727246627","1752072906306","1"
"2016-11-20T00:00:00.000000000","BHMBCCMKT01","492","29","297.1666666666667","577","12.060080878105142","1752072906306","1"
"2016-11-20T00:00:00.000000000","Shopping","1205","310","875.2777777777778","1920","11.82349537037037","1752072906306","1"
"2016-11-20T00:00:00.000000000","BHMMBMMBX01","563","225","402.1666666666667","687","12.34158175642892","1752072906306","1"
"2016-11-20T00:00:00.000000000","Broad Street","327","79","206.66666666666666","690","11.198067632850242","1752072906306","1"
"2016-11-20T00:00:00.000000000","Others-CCCPS202","1121","348","815.7222222222222","2937","11.110959785117089","1752072906306","1"
"2016-11-20T00:00:00.000000000","BHMEURBRD01","275","50","164.55555555555554","470","11.400472813238771","1752072906306","1"
"2016-11-20T00:00:00.000000000","Others-CCCPS135a","2147","676","1590.888888888889","3883","11.638824505680029","1752072906306","1"
"2016-11-20T00:00:00.000000000","BHMNCPHST01","613","113","410.72222222222223","1200","11.369074074074074","1752072906306","1"
"2016-11-21T00:00:00.000000000","BHMNCPHST01","438","97","262.27777777777777","1200","10.87425925925926","1752072909056","1"
"2016-11-21T00:00:00.000000000","BHMBCCMKT01","309","20","158.11111111111111","577","11.096090891584826","1752072909056","1"
"2016-11-21T00:00:00.000000000","Others-CCCPS119a","1534","131","766.2222222222222","2803","11.093431640702422","1752072909056","1"
"2016-11-21T00:00:00.000000000","Others-CCCPS105a","1401","570","1014.6666666666666","2009","12.020242243238759","1752072909056","1"
"2016-11-21T00:00:00.000000000","Broad Street","339","57","172.05555555555554","690","10.997423510466989","1752072909056","1"
"2016-11-21T00:00:00.000000000","Shopping","774","273","526.7222222222222","1920","11.097337962962962","1752072909056","1"
"2016-11-21T00:00:00.000000000","BHMMBMMBX01","494","231","348.3333333333333","687","12.0281416787967","1752072909056","1"
"2016-11-21T00:00:00.000000000","BHMBCCTHL01","402","113","314.72222222222223","387","13.252942865345966","1752072909056","1"
"2016-11-21T00:00:00.000000000","Others-CCCPS135a","1589","641","1120.1666666666667","3883","11.15391879131256","1752072909056","1"
"2016-11-21T00:00:00.000000000","BHMNCPNST01","260","208","229.5","485","11.89278350515464","1752072909056","1"
"2016-11-21T00:00:00.000000000","Others-CCCPS98","1886","462","1029.3333333333333","3103","11.326887957890214","1752072909056","1"
"2016-11-21T00:00:00.000000000","Others-CCCPS202","981","385","716.2777777777778","2937","10.975523020466841","1752072909056","1"
"2016-11-21T00:00:00.000000000","Others-CCCPS8","907","339","666.3333333333334","1322","12.016137165910237","1752072909056","1"
"2016-11-21T00:00:00.000000000","BHMEURBRD01","297","41","148.44444444444446","470","11.263356973995272","1752072909056","1"
"2016-11-22T00:00:00.000000000","Broad Street","617","206","527.6111111111111","690","13.058615136876007","1752072911796","1"
"2016-11-22T00:00:00.000000000","BHMNCPHST01","793","240","640.3333333333334","1200","12.134444444444444","1752072911796","1"
"2016-11-22T00:00:00.000000000","BHMEURBRD01","405","136","347.1111111111111","470","12.954137115839243","1752072911796","1"
"2016-11-22T00:00:00.000000000","BHMMBMMBX01","576","216","461.8888888888889","687","12.689309396732977","1752072911796","1"
"2016-11-22T00:00:00.000000000","Others-CCCPS135a","3389","1363","2913.277777777778","3883","13.00105874610124","1752072911796","1"
"2016-11-22T00:00:00.000000000","Others-CCCPS202","1267","514","1064.1666666666667","2937","11.449324707751675","1752072911796","1"
"2016-11-22T00:00:00.000000000","BHMBCCTHL01","364","153","292.05555555555554","387","13.01866207292564","1752072911796","1"
"2016-11-22T00:00:00.000000000","Others-CCCPS119a","615","241","497.8333333333333","2803","10.7104293019384","1752072911796","1"
"2016-11-22T00:00:00.000000000","BHMNCPNST01","286","155","244.38888888888889","485","12.015578465063001","1752072911796","1"
"2016-11-22T00:00:00.000000000","Shopping","1493","604","1262.6666666666667","1920","12.630555555555556","1752072911796","1"
"2016-11-22T00:00:00.000000000","Others-CCCPS105a","1331","532","1061.111111111111","2009","12.112715004701068","1752072911796","1"
"2016-11-22T00:00:00.000000000","Others-CCCPS98","1111","459","912.0555555555555","3103","11.175708096107709","1752072911796","1"
"2016-11-22T00:00:00.000000000","Others-CCCPS8","762","316","599.2222222222222","1322","11.81307782820642","1752072911796","1"
"2016-11-22T00:00:00.000000000","BHMBCCMKT01","147","26","96.0","577","10.665511265164644","1752072911796","1"
"2016-11-23T00:00:00.000000000","Others-CCCPS98","1139","475","939.8333333333334","3103","11.211515737458374","1752072914556","1"
"2016-11-23T00:00:00.000000000","BHMEURBRD01","463","161","383.77777777777777","470","13.266193853427897","1752072914556","1"
"2016-11-23T00:00:00.000000000","Others-CCCPS119a","650","272","556.2222222222222","2803","10.793752725254688","1752072914556","1"
"2016-11-23T00:00:00.000000000","BHMBCCMKT01","234","24","154.88888888888889","577","11.0737531292124","1752072914556","1"
"2016-11-23T00:00:00.000000000","BHMBCCTHL01","399","201","347.5","387","13.591731266149871","1752072914556","1"
"2016-11-23T00:00:00.000000000","Shopping","1517","557","1300.6666666666667","1920","12.709722222222222","1752072914556","1"
"2016-11-23T00:00:00.000000000","BHMNCPHST01","823","219","682.0555555555555","1200","12.273518518518518","1752072914556","1"
"2016-11-23T00:00:00.000000000","BHMNCPNST01","295","192","250.83333333333334","485","12.06872852233677","1752072914556","1"
"2016-11-23T00:00:00.000000000","Others-CCCPS202","1356","615","1169.0555555555557","2937","11.59217644610903","1752072914556","1"
"2016-11-23T00:00:00.000000000","Broad Street","682","222","570.8888888888889","690","13.309500805152979","1752072914556","1"
"2016-11-23T00:00:00.000000000","BHMMBMMBX01","596","212","480.27777777777777","687","12.79637716318939","1752072914556","1"
"2016-11-23T00:00:00.000000000","Others-CCCPS135a","3418","1201","2931.8333333333335","3883","13.020173405442527","1752072914556","1"
"2016-11-23T00:00:00.000000000","Others-CCCPS105a","1384","618","1139.8333333333333","2009","12.26945412311266","1752072914556","1"
"2016-11-23T00:00:00.000000000","Others-CCCPS8","788","406","659.5555555555555","1322","11.995629517565977","1752072914556","1"
"2016-11-24T00:00:00.000000000","Others-CCCPS119a","637","292","553.8888888888889","2803","10.79042295952749","1752072917296","1"
"2016-11-24T00:00:00.000000000","Shopping","1557","652","1324.4444444444443","1920","12.75925925925926","1752072917296","1"
"2016-11-24T00:00:00.000000000","BHMNCPNST01","343","205","296.22222222222223","485","12.44306987399771","1752072917296","1"
"2016-11-24T00:00:00.000000000","Others-CCCPS202","1422","682","1249.3333333333333","2937","11.701509476790376","1752072917296","1"
"2016-11-24T00:00:00.000000000","BHMNCPHST01","850","273","705.1111111111111","1200","12.35037037037037","1752072917296","1"
"2016-11-24T00:00:00.000000000","Others-CCCPS8","855","438","728.5555555555555","1322","12.204404101529668","1752072917296","1"
"2016-11-24T00:00:00.000000000","BHMBCCTHL01","402","224","362.1666666666667","387","13.743324720068905","1752072917296","1"
"2016-11-24T00:00:00.000000000","BHMBCCMKT01","187","28","114.83333333333333","577","10.796071634893126","1752072917296","1"
"2016-11-24T00:00:00.000000000","Broad Street","681","266","591.5","690","13.428985507246377","1752072917296","1"
"2016-11-24T00:00:00.000000000","Others-CCCPS135a","3394","1372","2939.222222222222","3883","13.02778493146765","1752072917296","1"
"2016-11-24T00:00:00.000000000","Others-CCCPS105a","1501","670","1225.1666666666667","2009","12.439356230296998","1752072917296","1"
"2016-11-24T00:00:00.000000000","BHMEURBRD01","469","188","402.55555555555554","470","13.426004728132387","1752072917296","1"
"2016-11-24T00:00:00.000000000","BHMMBMMBX01","647","232","496.6111111111111","687","12.891476629467896","1752072917296","1"
"2016-11-24T00:00:00.000000000","Others-CCCPS98","1216","505","984.4444444444445","3103","11.26902280946754","1752072917296","1"
"2016-11-25T00:00:00.000000000","Others-CCCPS135a","3358","1286","2890.277777777778","3883","12.977365725241079","1752072920076","1"
"2016-11-25T00:00:00.000000000","BHMMBMMBX01","622","264","488.1111111111111","687","12.841986090894387","1752072920076","1"
"2016-11-25T00:00:00.000000000","Broad Street","668","213","566.2777777777778","690","13.282769726247988","1752072920076","1"
"2016-11-25T00:00:00.000000000","Others-CCCPS8","821","371","657.7777777777778","1322","11.990250462262566","1752072920076","1"
"2016-11-25T00:00:00.000000000","BHMEURBRD01","458","147","382.27777777777777","470","13.253427895981087","1752072920076","1"
"2016-11-25T00:00:00.000000000","BHMBCCMKT01","230","32","148.66666666666666","577","11.030618139803583","1752072920076","1"
"2016-11-25T00:00:00.000000000","Shopping","1506","591","1286.4444444444443","1920","12.680092592592592","1752072920076","1"
"2016-11-25T00:00:00.000000000","Others-CCCPS119a","616","225","510.0","2803","10.727791651801642","1752072920076","1"
"2016-11-25T00:00:00.000000000","Others-CCCPS105a","1439","635","1145.888888888889","2009","12.28151097837509","1752072920076","1"
"2016-11-25T00:00:00.000000000","Others-CCCPS98","1130","539","935.5","3103","11.20592974540767","1752072920076","1"
"2016-11-25T00:00:00.000000000","BHMNCPHST01","827","243","680.7777777777778","1200","12.26925925925926","1752072920076","1"
"2016-11-25T00:00:00.000000000","BHMNCPNST01","299","202","261.72222222222223","485","12.158533791523482","1752072920076","1"
"2016-11-25T00:00:00.000000000","Others-CCCPS202","1361","569","1152.7777777777778","2937","11.570007187984716","1752072920076","1"
"2016-11-25T00:00:00.000000000","BHMBCCTHL01","400","153","324.3333333333333","387","13.352282515073213","1752072920076","1"
"2016-11-26T00:00:00.000000000","BHMBCCTHL01","402","155","334.94444444444446","387","13.46195808211312","1752072922828","1"
"2016-11-26T00:00:00.000000000","BHMBCCMKT01","390","44","272.1111111111111","577","11.886385518967842","1752072922828","1"
"2016-11-26T00:00:00.000000000","Others-CCCPS202","1289","550","1096.2222222222222","2937","11.4929822570272","1752072922828","1"
"2016-11-26T00:00:00.000000000","BHMNCPHST01","954","259","717.2777777777778","1200","12.390925925925925","1752072922828","1"
"2016-11-26T00:00:00.000000000","Others-CCCPS98","1107","533","926.7777777777778","3103","11.194686146023562","1752072922828","1"
"2016-11-26T00:00:00.000000000","Broad Street","572","190","480.3333333333333","690","12.784541062801932","1752072922828","1"
"2016-11-26T00:00:00.000000000","BHMNCPNST01","331","205","281.0","485","12.317525773195877","1752072922828","1"
"2016-11-26T00:00:00.000000000","BHMMBMMBX01","564","250","457.8888888888889","687","12.666019731521915","1752072922828","1"
"2016-11-26T00:00:00.000000000","Others-CCCPS135a","3180","1288","2651.8888888888887","3883","12.731793859272614","1752072922828","1"
"2016-11-26T00:00:00.000000000","Shopping","1587","594","1270.7777777777778","1920","12.647453703703704","1752072922828","1"
"2016-11-26T00:00:00.000000000","Others-CCCPS119a","642","233","522.8333333333334","2803","10.746105363301226","1752072922828","1"
"2016-11-26T00:00:00.000000000","BHMEURBRD01","385","132","323.0","470","12.748936170212765","1752072922828","1"
"2016-11-26T00:00:00.000000000","Others-CCCPS105a","1443","633","1167.4444444444443","2009","12.3244289585753","1752072922828","1"
"2016-11-26T00:00:00.000000000","Others-CCCPS8","879","383","709.5555555555555","1322","12.14691544797445","1752072922828","1"
"2016-11-27T00:00:00.000000000","Others-CCCPS105a","1914","622","1364.7222222222222","2009","12.717216968088048","1752072925576","1"
"2016-11-27T00:00:00.000000000","BHMBCCMKT01","573","39","346.05555555555554","577","12.398998652031581","1752072925576","1"
"2016-11-27T00:00:00.000000000","Others-CCCPS202","1163","446","906.7777777777778","2937","11.23497143721863","1752072925576","1"
"2016-11-27T00:00:00.000000000","BHMNCPNST01","467","241","368.0","485","13.035051546391752","1752072925576","1"
"2016-11-27T00:00:00.000000000","Shopping","1506","327","1011.5","1920","12.107291666666667","1752072925576","1"
"2016-11-27T00:00:00.000000000","BHMBCCTHL01","402","122","342.3888888888889","387","13.538903244329601","1752072925576","1"
"2016-11-27T00:00:00.000000000","Broad Street","296","83","196.44444444444446","690","11.138808373590983","1752072925576","1"
"2016-11-27T00:00:00.000000000","BHMMBMMBX01","687","246","479.5","687","12.791848617176129","1752072925576","1"
"2016-11-27T00:00:00.000000000","Others-CCCPS135a","2523","770","1812.5","3883","11.867113056914757","1752072925576","1"
"2016-11-27T00:00:00.000000000","Others-CCCPS98","1452","536","1049.7777777777778","3103","11.353242381924304","1752072925576","1"
"2016-11-27T00:00:00.000000000","Others-CCCPS119a","753","171","544.6666666666666","2803","10.777262456891426","1752072925576","1"
"2016-11-27T00:00:00.000000000","BHMEURBRD01","232","46","144.33333333333334","470","11.228368794326242","1752072925576","1"
"2016-11-27T00:00:00.000000000","Others-CCCPS8","1235","376","885.2222222222222","1322","12.678433350142882","1752072925576","1"
"2016-11-27T00:00:00.000000000","BHMNCPHST01","870","156","550.1111111111111","1200","11.833703703703703","1752072925576","1"
"2016-11-28T00:00:00.000000000","Broad Street","266","62","140.83333333333334","690","10.816425120772948","1752072928306","1"
"2016-11-28T00:00:00.000000000","BHMNCPNST01","343","257","291.6666666666667","485","12.405498281786942","1752072928306","1"
"2016-11-28T00:00:00.000000000","BHMBCCMKT01","304","22","166.88888888888889","577","11.156942037357982","1752072928306","1"
"2016-11-28T00:00:00.000000000","Others-CCCPS8","990","425","743.0555555555555","1322","12.248277021348127","1752072928306","1"
"2016-11-28T00:00:00.000000000","Others-CCCPS105a","1576","688","1139.4444444444443","2009","12.26867982965544","1752072928306","1"
"2016-11-28T00:00:00.000000000","Others-CCCPS119a","1154","155","710.2777777777778","2803","11.013596543386054","1752072928306","1"
"2016-11-28T00:00:00.000000000","BHMNCPHST01","694","137","411.8888888888889","1200","11.372962962962962","1752072928306","1"
"2016-11-28T00:00:00.000000000","Others-CCCPS135a","2055","756","1424.8333333333333","3883","11.467765473431196","1752072928306","1"
"2016-11-28T00:00:00.000000000","Others-CCCPS98","1665","538","1074.888888888889","3103","11.385612489705302","1752072928306","1"
"2016-11-28T00:00:00.000000000","Shopping","1160","309","730.3888888888889","1920","11.521643518518518","1752072928306","1"
"2016-11-28T00:00:00.000000000","BHMMBMMBX01","586","263","396.3888888888889","687","12.307941128901827","1752072928306","1"
"2016-11-28T00:00:00.000000000","BHMEURBRD01","227","28","104.33333333333333","470","10.887943262411348","1752072928306","1"
"2016-11-28T00:00:00.000000000","Others-CCCPS202","968","472","756.6111111111111","2937","11.030454356297053","1752072928306","1"
"2016-11-28T00:00:00.000000000","BHMBCCTHL01","403","145","323.77777777777777","387","13.346540338788401","1752072928306","1"
"2016-11-29T00:00:00.000000000","BHMNCPHST01","920","269","732.6111111111111","1200","12.442037037037037","1752072931108","1"
"2016-11-29T00:00:00.000000000","Others-CCCPS8","861","358","695.7777777777778","1322","12.105227769373004","1752072931108","1"
"2016-11-29T00:00:00.000000000","Broad Street","633","187","542.5","690","13.144927536231885","1752072931108","1"
"2016-11-29T00:00:00.000000000","BHMBCCMKT01","224","20","140.16666666666666","577","10.971692663200463","1752072931108","1"
"2016-11-29T00:00:00.000000000","BHMNCPNST01","322","193","264.6666666666667","485","12.182817869415807","1752072931108","1"
"2016-11-29T00:00:00.000000000","Shopping","1637","629","1370.111111111111","1920","12.854398148148148","1752072931108","1"
"2016-11-29T00:00:00.000000000","Others-CCCPS98","1091","497","850.0555555555555","3103","11.095785440613026","1752072931108","1"
"2016-11-29T00:00:00.000000000","Others-CCCPS135a","3454","1339","2954.3333333333335","3883","13.043351360631814","1752072931108","1"
"2016-11-29T00:00:00.000000000","BHMMBMMBX01","533","217","371.72222222222223","687","12.164321526766942","1752072931108","1"
"2016-11-29T00:00:00.000000000","Others-CCCPS105a","1367","575","1067.5","2009","12.125435540069686","1752072931108","1"
"2016-11-29T00:00:00.000000000","BHMBCCTHL01","402","146","326.27777777777777","387","13.372380132070054","1752072931108","1"
"2016-11-29T00:00:00.000000000","Others-CCCPS202","1352","540","1152.611111111111","2937","11.569780198993682","1752072931108","1"
"2016-11-29T00:00:00.000000000","BHMEURBRD01","424","119","353.6111111111111","470","13.009456264775412","1752072931108","1"
"2016-11-29T00:00:00.000000000","Others-CCCPS119a","639","219","520.7777777777778","2803","10.743171998255837","1752072931108","1"
"2016-11-30T00:00:00.000000000","Broad Street","681","199","554.3333333333334","690","13.213526570048309","1752072934016","1"
"2016-11-30T00:00:00.000000000","Others-CCCPS98","1219","527","1016.9444444444445","3103","11.310917749847818","1752072934016","1"
"2016-11-30T00:00:00.000000000","BHMBCCTHL01","402","221","351.6666666666667","387","13.634797588285961","1752072934016","1"
"2016-11-30T00:00:00.000000000","Others-CCCPS135a","3498","1191","2954.0555555555557","3883","13.043065213036884","1752072934016","1"
"2016-11-30T00:00:00.000000000","Shopping","1615","597","1344.4444444444443","1920","12.800925925925926","1752072934016","1"
"2016-11-30T00:00:00.000000000","BHMNCPNST01","336","228","298.1666666666667","485","12.459106529209622","1752072934016","1"
"2016-11-30T00:00:00.000000000","Others-CCCPS105a","1469","716","1229.0555555555557","2009","12.4470991648692","1752072934016","1"
"2016-11-30T00:00:00.000000000","BHMEURBRD01","463","136","380.3888888888889","470","13.237352245862883","1752072934016","1"
"2016-11-30T00:00:00.000000000","Others-CCCPS8","840","467","721.1111111111111","1322","12.181879307446629","1752072934016","1"
"2016-11-30T00:00:00.000000000","Others-CCCPS119a","674","271","562.4444444444445","2803","10.802632100527212","1752072934016","1"
